Invoice ID,Branch,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,timeofday,day_name,month_name,city
577-34-7579,C,Member,Male,Food and beverages,50.49,9,22.72050095,477.1305,00:00.0,16:00.0,Cash,454.41,4.761904716,22.7205,5.400000095,Afternoon,Thursday,January,Naypyitaw
578-80-7669,B,Normal,Male,Sports and travel,74.97,1,3.748500109,78.7185,00:00.0,58:00.0,Cash,74.97,4.761904716,3.7485,5.599999905,Afternoon,Saturday,March,Mandalay
582-52-8065,B,Normal,Female,Fashion accessories,54.31,9,24.43950081,513.2295,00:00.0,49:00.0,Cash,488.79,4.761904716,24.4395,8.899999619,Morning,Friday,February,Mandalay
583-41-4548,C,Normal,Male,Home and lifestyle,16.67,7,5.834499836,122.5245,00:00.0,36:00.0,Ewallet,116.69,4.761904716,5.8345,7.400000095,Morning,Thursday,February,Naypyitaw
583-72-1480,C,Member,Male,Electronic accessories,37.06,4,7.412000179,155.652,00:00.0,24:00.0,Ewallet,148.24,4.761904716,7.412,9.699999809,Afternoon,Thursday,January,Naypyitaw
584-66-4073,C,Normal,Male,Fashion accessories,56.5,1,2.825000048,59.325,00:00.0,45:00.0,Ewallet,56.5,4.761904716,2.825,9.600000381,Afternoon,Wednesday,March,Naypyitaw
584-86-7256,C,Member,Male,Sports and travel,34.56,7,12.09599972,254.016,00:00.0,07:00.0,Credit card,241.92,4.761904716,12.096,7.300000191,Afternoon,Monday,March,Naypyitaw
585-03-5943,B,Normal,Male,Health and beauty,18.11,10,9.055000305,190.155,00:00.0,46:00.0,Ewallet,181.1,4.761904716,9.055,5.900000095,Morning,Wednesday,March,Mandalay
585-11-6748,B,Member,Male,Sports and travel,96.8,3,14.52000046,304.92,00:00.0,05:00.0,Cash,290.4,4.761904716,14.52,5.300000191,Afternoon,Friday,March,Mandalay
585-86-8361,A,Normal,Female,Food and beverages,27.28,5,6.820000172,143.22,00:00.0,31:00.0,Credit card,136.4,4.761904716,6.82,8.600000381,Morning,Sunday,February,Yangon
585-90-0249,A,Member,Male,Electronic accessories,73.26,1,3.663000107,76.923,00:00.0,08:00.0,Ewallet,73.26,4.761904716,3.663,9.699999809,Evening,Sunday,January,Yangon
586-25-0848,A,Normal,Female,Sports and travel,12.34,7,4.318999767,90.699,00:00.0,19:00.0,Credit card,86.38,4.761904716,4.319,6.699999809,Morning,Monday,March,Yangon
587-03-7455,C,Member,Female,Fashion accessories,97.79,7,34.22650146,718.7565,00:00.0,30:00.0,Ewallet,684.53,4.761904716,34.2265,4.900000095,Afternoon,Saturday,February,Naypyitaw
587-73-4862,A,Member,Female,Health and beauty,10.69,5,2.672499895,56.1225,00:00.0,07:00.0,Ewallet,53.45,4.761904716,2.6725,7.599999905,Morning,Tuesday,March,Yangon
588-01-7461,C,Normal,Female,Food and beverages,33.98,9,15.29100037,321.111,00:00.0,43:00.0,Cash,305.82,4.761904716,15.291,4.199999809,Morning,Sunday,March,Naypyitaw
588-47-8641,A,Member,Male,Fashion accessories,56.04,10,28.02000046,588.42,00:00.0,30:00.0,Ewallet,560.4,4.761904716,28.02,4.400000095,Evening,Monday,January,Yangon
589-02-8023,A,Member,Male,Food and beverages,83.77,2,8.376999855,175.917,00:00.0,54:00.0,Credit card,167.54,4.761904716,8.377,7,Morning,Tuesday,January,Yangon
590-83-4591,B,Member,Male,Electronic accessories,87.45,6,26.23500061,550.935,00:00.0,40:00.0,Credit card,524.7,4.761904716,26.235,8.800000191,Afternoon,Sunday,February,Mandalay
592-34-6155,C,Normal,Male,Food and beverages,31.77,4,6.354000092,133.434,00:00.0,43:00.0,Ewallet,127.08,4.761904716,6.354,6.199999809,Afternoon,Monday,January,Naypyitaw
592-46-1692,C,Member,Female,Food and beverages,36.77,7,12.86950016,270.2595,00:00.0,10:00.0,Cash,257.39,4.761904716,12.8695,7.400000095,Evening,Friday,January,Naypyitaw
593-08-5916,A,Normal,Female,Fashion accessories,15.5,1,0.774999976,16.275,00:00.0,23:00.0,Credit card,15.5,4.761904716,0.775,7.400000095,Afternoon,Tuesday,March,Yangon
593-14-4239,B,Normal,Female,Home and lifestyle,95.46,8,38.18399811,801.864,00:00.0,40:00.0,Ewallet,763.68,4.761904716,38.184,4.699999809,Evening,Tuesday,March,Mandalay
593-65-1552,C,Normal,Female,Home and lifestyle,69.81,4,13.96199989,293.202,00:00.0,50:00.0,Credit card,279.24,4.761904716,13.962,5.900000095,Evening,Monday,January,Naypyitaw
593-95-4461,C,Member,Male,Home and lifestyle,74.86,1,3.743000031,78.603,00:00.0,49:00.0,Cash,74.86,4.761904716,3.743,6.900000095,Afternoon,Sunday,March,Naypyitaw
594-34-4444,A,Normal,Male,Electronic accessories,97.16,1,4.857999802,102.018,00:00.0,38:00.0,Ewallet,97.16,4.761904716,4.858,7.199999809,Evening,Friday,March,Yangon
595-11-5460,A,Normal,Male,Health and beauty,96.58,2,9.657999992,202.818,00:00.0,12:00.0,Credit card,193.16,4.761904716,9.658,5.099999905,Morning,Friday,March,Yangon
595-27-4851,A,Normal,Female,Fashion accessories,54.28,7,18.99799919,398.958,00:00.0,05:00.0,Ewallet,379.96,4.761904716,18.998,9.300000191,Evening,Sunday,January,Yangon
595-86-2894,C,Member,Male,Fashion accessories,96.98,4,19.39599991,407.316,00:00.0,20:00.0,Ewallet,387.92,4.761904716,19.396,9.399999619,Afternoon,Wednesday,February,Naypyitaw
595-94-9924,A,Member,Female,Health and beauty,27.73,5,6.932499886,145.5825,00:00.0,21:00.0,Credit card,138.65,4.761904716,6.9325,4.199999809,Evening,Tuesday,March,Yangon
596-42-3999,B,Normal,Male,Food and beverages,18.22,7,6.376999855,133.917,00:00.0,04:00.0,Credit card,127.54,4.761904716,6.377,6.599999905,Afternoon,Sunday,March,Mandalay
597-78-7908,C,Normal,Male,Fashion accessories,90.22,3,13.53299999,284.193,00:00.0,39:00.0,Cash,270.66,4.761904716,13.533,6.199999809,Evening,Monday,February,Naypyitaw
598-06-7312,B,Member,Male,Fashion accessories,91.35,1,4.567500114,95.9175,00:00.0,42:00.0,Cash,91.35,4.761904716,4.5675,6.800000191,Afternoon,Saturday,February,Mandalay
598-47-9715,C,Normal,Male,Electronic accessories,84.07,4,16.81399918,353.094,00:00.0,54:00.0,Ewallet,336.28,4.761904716,16.814,4.400000095,Afternoon,Thursday,March,Naypyitaw
600-38-9738,C,Member,Male,Sports and travel,71.92,5,17.97999954,377.58,00:00.0,05:00.0,Credit card,359.6,4.761904716,17.98,4.300000191,Afternoon,Thursday,January,Naypyitaw
602-16-6955,B,Normal,Female,Sports and travel,76.6,10,38.29999924,804.3,00:00.0,10:00.0,Ewallet,766,4.761904716,38.3,6,Evening,Thursday,January,Mandalay
602-80-9671,C,Member,Female,Home and lifestyle,15.95,6,4.784999847,100.485,00:00.0,15:00.0,Credit card,95.7,4.761904716,4.785,5.099999905,Afternoon,Saturday,February,Naypyitaw
603-07-0961,C,Member,Male,Electronic accessories,74.79,5,18.69750023,392.6475,00:00.0,34:00.0,Cash,373.95,4.761904716,18.6975,4.900000095,Morning,Thursday,January,Naypyitaw
604-70-6476,A,Member,Male,Fashion accessories,17.94,5,4.485000134,94.185,00:00.0,04:00.0,Ewallet,89.7,4.761904716,4.485,6.800000191,Afternoon,Wednesday,January,Yangon
605-03-2706,A,Normal,Female,Health and beauty,15.8,3,2.369999886,49.77,00:00.0,02:00.0,Cash,47.4,4.761904716,2.37,9.5,Evening,Monday,March,Yangon
605-72-4132,C,Normal,Female,Food and beverages,94.47,8,37.7879982,793.548,00:00.0,12:00.0,Cash,755.76,4.761904716,37.788,9.100000381,Afternoon,Wednesday,February,Naypyitaw
605-83-1050,B,Normal,Male,Fashion accessories,27.18,2,2.717999935,57.078,00:00.0,26:00.0,Ewallet,54.36,4.761904716,2.718,4.300000191,Afternoon,Friday,March,Mandalay
606-80-4905,C,Member,Female,Sports and travel,19.15,6,5.744999886,120.645,00:00.0,01:00.0,Credit card,114.9,4.761904716,5.745,6.800000191,Morning,Tuesday,January,Naypyitaw
607-65-2441,C,Member,Male,Health and beauty,81.95,10,40.97499847,860.475,00:00.0,39:00.0,Credit card,819.5,4.761904716,40.975,6,Afternoon,Sunday,March,Naypyitaw
607-76-6216,C,Member,Female,Fashion accessories,92.49,5,23.12249947,485.5725,00:00.0,35:00.0,Credit card,462.45,4.761904716,23.1225,8.600000381,Afternoon,Saturday,March,Naypyitaw
608-04-3797,B,Member,Female,Health and beauty,25.32,8,10.12800026,212.688,00:00.0,24:00.0,Ewallet,202.56,4.761904716,10.128,8.699999809,Evening,Tuesday,March,Mandalay
608-05-3804,B,Member,Male,Electronic accessories,39.75,1,1.987499952,41.7375,00:00.0,19:00.0,Cash,39.75,4.761904716,1.9875,6.099999905,Evening,Monday,February,Mandalay
608-27-6295,B,Member,Male,Electronic accessories,52.89,6,15.86699963,333.207,00:00.0,34:00.0,Credit card,317.34,4.761904716,15.867,9.800000191,Afternoon,Saturday,January,Mandalay
608-96-3517,B,Member,Female,Fashion accessories,91.54,4,18.30800056,384.468,00:00.0,20:00.0,Credit card,366.16,4.761904716,18.308,4.800000191,Evening,Saturday,March,Mandalay
609-81-8548,A,Member,Female,Home and lifestyle,37.44,6,11.23200035,235.872,00:00.0,55:00.0,Credit card,224.64,4.761904716,11.232,5.900000095,Afternoon,Wednesday,February,Yangon
610-46-4100,A,Normal,Male,Health and beauty,28.95,7,10.13249969,212.7825,00:00.0,31:00.0,Credit card,202.65,4.761904716,10.1325,6,Evening,Sunday,March,Yangon
612-36-5536,A,Member,Male,Food and beverages,80.96,8,32.38399887,680.064,00:00.0,12:00.0,Credit card,647.68,4.761904716,32.384,7.400000095,Morning,Sunday,February,Yangon
613-59-9758,C,Normal,Female,Sports and travel,14.36,10,7.179999828,150.78,00:00.0,28:00.0,Cash,143.6,4.761904716,7.18,5.400000095,Afternoon,Sunday,January,Naypyitaw
616-24-2851,B,Member,Female,Fashion accessories,17.87,4,3.573999882,75.054,00:00.0,42:00.0,Ewallet,71.48,4.761904716,3.574,6.5,Afternoon,Friday,March,Mandalay
616-87-0016,B,Normal,Male,Fashion accessories,95.54,7,33.43899918,702.219,00:00.0,36:00.0,Credit card,668.78,4.761904716,33.439,9.600000381,Afternoon,Saturday,March,Mandalay
617-15-4209,C,Member,Male,Health and beauty,15.37,2,1.536999941,32.277,00:00.0,47:00.0,Cash,30.74,4.761904716,1.537,7.199999809,Evening,Saturday,March,Naypyitaw
618-34-8551,A,Normal,Female,Sports and travel,93.18,2,9.31799984,195.678,00:00.0,41:00.0,Credit card,186.36,4.761904716,9.318,8.5,Evening,Wednesday,January,Yangon
620-02-2046,C,Normal,Male,Home and lifestyle,69.4,2,6.940000057,145.74,00:00.0,48:00.0,Ewallet,138.8,4.761904716,6.94,9,Evening,Sunday,January,Naypyitaw
622-20-1945,C,Normal,Female,Health and beauty,39.42,1,1.970999956,41.391,00:00.0,08:00.0,Cash,39.42,4.761904716,1.971,8.399999619,Afternoon,Friday,January,Naypyitaw
624-01-8356,B,Normal,Female,Home and lifestyle,49.01,10,24.50499916,514.605,00:00.0,44:00.0,Credit card,490.1,4.761904716,24.505,4.199999809,Morning,Sunday,January,Mandalay
626-43-7888,C,Normal,Female,Fashion accessories,60.41,8,24.16399956,507.444,00:00.0,23:00.0,Ewallet,483.28,4.761904716,24.164,9.600000381,Afternoon,Thursday,February,Naypyitaw
627-95-3243,B,Member,Female,Home and lifestyle,77.68,9,34.95600128,734.076,00:00.0,21:00.0,Ewallet,699.12,4.761904716,34.956,9.800000191,Afternoon,Monday,February,Mandalay
628-34-3388,C,Normal,Male,Fashion accessories,27.38,6,8.213999748,172.494,00:00.0,54:00.0,Credit card,164.28,4.761904716,8.214,7.900000095,Evening,Saturday,January,Naypyitaw
628-90-8624,B,Member,Male,Health and beauty,82.58,10,41.29000092,867.09,00:00.0,41:00.0,Cash,825.8,4.761904716,41.29,5,Afternoon,Thursday,March,Mandalay
629-42-4133,C,Normal,Male,Health and beauty,21.8,8,8.720000267,183.12,00:00.0,24:00.0,Cash,174.4,4.761904716,8.72,8.300000191,Evening,Tuesday,February,Naypyitaw
630-74-5166,A,Normal,Male,Sports and travel,62.13,6,18.63899994,391.419,00:00.0,19:00.0,Cash,372.78,4.761904716,18.639,7.400000095,Evening,Friday,March,Yangon
631-34-1880,C,Member,Male,Food and beverages,24.31,3,3.646500111,76.5765,00:00.0,09:00.0,Credit card,72.93,4.761904716,3.6465,4.300000191,Evening,Tuesday,January,Naypyitaw
631-41-3108,A,Normal,Male,Home and lifestyle,46.33,7,16.21549988,340.5255,00:00.0,23:00.0,Credit card,324.31,4.761904716,16.2155,7.400000095,Afternoon,Sunday,March,Yangon
632-32-4574,B,Normal,Male,Sports and travel,75.92,8,30.36800003,637.728,00:00.0,14:00.0,Cash,607.36,4.761904716,30.368,5.5,Afternoon,Wednesday,March,Mandalay
632-90-0281,C,Normal,Female,Fashion accessories,37.55,10,18.77499962,394.275,00:00.0,01:00.0,Credit card,375.5,4.761904716,18.775,9.300000191,Evening,Friday,March,Naypyitaw
633-09-3463,C,Normal,Female,Electronic accessories,47.65,3,7.147500038,150.0975,00:00.0,58:00.0,Credit card,142.95,4.761904716,7.1475,9.5,Afternoon,Thursday,March,Naypyitaw
633-44-8566,A,Member,Male,Food and beverages,49.38,7,17.28300095,362.943,00:00.0,35:00.0,Credit card,345.66,4.761904716,17.283,7.300000191,Evening,Wednesday,March,Yangon
633-91-1052,A,Normal,Female,Home and lifestyle,12.03,2,1.202999949,25.263,00:00.0,51:00.0,Cash,24.06,4.761904716,1.203,5.099999905,Afternoon,Sunday,January,Yangon
634-97-8956,A,Normal,Male,Food and beverages,32.9,3,4.934999943,103.635,00:00.0,27:00.0,Credit card,98.7,4.761904716,4.935,9.100000381,Afternoon,Sunday,February,Yangon
635-28-5728,A,Normal,Male,Health and beauty,56,3,8.399999619,176.4,00:00.0,33:00.0,Ewallet,168,4.761904716,8.4,4.800000191,Evening,Thursday,February,Yangon
635-40-6220,A,Normal,Male,Health and beauty,89.6,8,35.84000015,752.64,00:00.0,28:00.0,Ewallet,716.8,4.761904716,35.84,6.599999905,Morning,Thursday,February,Yangon
636-17-0325,B,Normal,Male,Health and beauty,62.57,4,12.51399994,262.794,00:00.0,37:00.0,Cash,250.28,4.761904716,12.514,9.5,Evening,Monday,February,Mandalay
636-48-8204,A,Normal,Male,Electronic accessories,34.56,5,8.640000343,181.44,00:00.0,15:00.0,Ewallet,172.8,4.761904716,8.64,9.899999619,Morning,Sunday,February,Yangon
636-98-3364,B,Member,Female,Electronic accessories,26.26,3,3.938999891,82.719,00:00.0,36:00.0,Ewallet,78.78,4.761904716,3.939,6.300000191,Afternoon,Saturday,March,Mandalay
638-60-7125,A,Normal,Female,Electronic accessories,99.56,8,39.82400131,836.304,00:00.0,03:00.0,Credit card,796.48,4.761904716,39.824,5.199999809,Afternoon,Thursday,February,Yangon
639-76-1242,C,Normal,Male,Food and beverages,40.52,5,10.13000011,212.73,00:00.0,19:00.0,Cash,202.6,4.761904716,10.13,4.5,Afternoon,Sunday,February,Naypyitaw
640-48-5028,B,Member,Female,Home and lifestyle,88.39,9,39.77550125,835.2855,00:00.0,40:00.0,Cash,795.51,4.761904716,39.7755,6.300000191,Afternoon,Saturday,March,Mandalay
640-49-2076,B,Normal,Male,Sports and travel,83.78,8,33.51200104,703.752,00:00.0,49:00.0,Cash,670.24,4.761904716,33.512,5.099999905,Afternoon,Thursday,January,Mandalay
641-43-2399,B,Normal,Male,Home and lifestyle,25.55,4,5.110000134,107.31,00:00.0,23:00.0,Ewallet,102.2,4.761904716,5.11,5.699999809,Evening,Saturday,January,Mandalay
641-51-2661,C,Member,Female,Food and beverages,87.1,10,43.54999924,914.55,00:00.0,45:00.0,Credit card,871,4.761904716,43.55,9.899999619,Afternoon,Tuesday,February,Naypyitaw
641-62-7288,B,Normal,Male,Home and lifestyle,99.92,6,29.97599983,629.496,00:00.0,33:00.0,Ewallet,599.52,4.761904716,29.976,7.099999905,Afternoon,Sunday,March,Mandalay
641-96-3695,C,Member,Female,Fashion accessories,43.46,6,13.03800011,273.798,00:00.0,55:00.0,Ewallet,260.76,4.761904716,13.038,8.5,Afternoon,Thursday,February,Naypyitaw
642-30-6693,B,Normal,Female,Sports and travel,54.51,6,16.35300064,343.413,00:00.0,54:00.0,Ewallet,327.06,4.761904716,16.353,7.800000191,Afternoon,Sunday,March,Mandalay
642-32-2990,A,Normal,Female,Food and beverages,10.96,10,5.480000019,115.08,00:00.0,48:00.0,Ewallet,109.6,4.761904716,5.48,6,Evening,Saturday,February,Yangon
642-61-4706,B,Member,Male,Food and beverages,93.4,2,9.340000153,196.14,00:00.0,34:00.0,Cash,186.8,4.761904716,9.34,5.5,Afternoon,Saturday,March,Mandalay
643-38-7867,A,Normal,Male,Home and lifestyle,97.94,1,4.896999836,102.837,00:00.0,44:00.0,Ewallet,97.94,4.761904716,4.897,6.900000095,Morning,Thursday,March,Yangon
645-44-1170,A,Member,Male,Home and lifestyle,58.07,9,26.13150024,548.7615,00:00.0,07:00.0,Ewallet,522.63,4.761904716,26.1315,4.300000191,Evening,Saturday,January,Yangon
645-78-8093,A,Normal,Female,Sports and travel,93.14,2,9.31400013,195.594,00:00.0,09:00.0,Ewallet,186.28,4.761904716,9.314,4.099999905,Evening,Sunday,January,Yangon
647-50-1224,A,Normal,Female,Fashion accessories,29.42,10,14.71000004,308.91,00:00.0,23:00.0,Ewallet,294.2,4.761904716,14.71,8.899999619,Afternoon,Saturday,January,Yangon
648-83-1321,A,Member,Male,Home and lifestyle,63.56,10,31.78000069,667.38,00:00.0,59:00.0,Cash,635.6,4.761904716,31.78,4.300000191,Afternoon,Wednesday,January,Yangon
648-94-3045,C,Normal,Male,Health and beauty,58.95,10,29.47500038,618.975,00:00.0,27:00.0,Ewallet,589.5,4.761904716,29.475,8.100000381,Afternoon,Thursday,February,Naypyitaw
649-11-3678,C,Normal,Female,Food and beverages,22.93,9,10.31849957,216.6885,00:00.0,26:00.0,Cash,206.37,4.761904716,10.3185,5.5,Evening,Tuesday,February,Naypyitaw
649-29-6775,B,Normal,Male,Fashion accessories,33.52,1,1.675999999,35.196,00:00.0,31:00.0,Cash,33.52,4.761904716,1.676,6.699999809,Afternoon,Friday,February,Mandalay
650-98-6268,B,Member,Female,Food and beverages,20.87,3,3.130500078,65.7405,00:00.0,53:00.0,Credit card,62.61,4.761904716,3.1305,8,Afternoon,Wednesday,March,Mandalay
651-61-0874,C,Normal,Male,Home and lifestyle,46.22,4,9.244000435,194.124,00:00.0,04:00.0,Credit card,184.88,4.761904716,9.244,6.199999809,Evening,Tuesday,March,Naypyitaw
651-88-7328,A,Normal,Female,Fashion accessories,65.74,9,29.58300018,621.243,00:00.0,55:00.0,Cash,591.66,4.761904716,29.583,7.699999809,Afternoon,Tuesday,January,Yangon
651-96-5970,A,Normal,Male,Fashion accessories,46.41,1,2.320499897,48.7305,00:00.0,06:00.0,Credit card,46.41,4.761904716,2.3205,4,Evening,Sunday,March,Yangon
652-43-6591,A,Normal,Female,Fashion accessories,97.29,8,38.91600037,817.236,00:00.0,18:00.0,Credit card,778.32,4.761904716,38.916,6.199999809,Afternoon,Saturday,March,Yangon
652-49-6720,C,Member,Female,Electronic accessories,60.95,1,3.047499895,63.9975,00:00.0,40:00.0,Ewallet,60.95,4.761904716,3.0475,5.900000095,Morning,Monday,February,Naypyitaw
655-07-2265,A,Normal,Male,Electronic accessories,78.31,3,11.74650002,246.6765,00:00.0,38:00.0,Ewallet,234.93,4.761904716,11.7465,5.400000095,Afternoon,Tuesday,March,Yangon
655-85-5130,B,Member,Female,Fashion accessories,38.3,4,7.659999847,160.86,00:00.0,22:00.0,Cash,153.2,4.761904716,7.66,5.699999809,Evening,Wednesday,March,Mandalay
656-16-1063,B,Normal,Male,Sports and travel,46.42,3,6.962999821,146.223,00:00.0,24:00.0,Credit card,139.26,4.761904716,6.963,4.400000095,Afternoon,Friday,January,Mandalay
656-95-9349,A,Member,Female,Health and beauty,68.93,7,24.12549973,506.6355,00:00.0,03:00.0,Credit card,482.51,4.761904716,24.1255,4.599999905,Morning,Monday,March,Yangon
658-66-3967,C,Normal,Male,Health and beauty,53.19,7,18.61650085,390.9465,00:00.0,42:00.0,Ewallet,372.33,4.761904716,18.6165,5,Afternoon,Monday,January,Naypyitaw
659-36-1684,C,Member,Male,Sports and travel,57.12,7,19.99200058,419.832,00:00.0,02:00.0,Credit card,399.84,4.761904716,19.992,6.5,Afternoon,Saturday,January,Naypyitaw
659-65-8956,B,Member,Male,Fashion accessories,51.36,1,2.568000078,53.928,00:00.0,26:00.0,Ewallet,51.36,4.761904716,2.568,5.199999809,Afternoon,Wednesday,January,Mandalay
660-29-7083,C,Normal,Male,Electronic accessories,55.87,10,27.93499947,586.635,00:00.0,01:00.0,Cash,558.7,4.761904716,27.935,5.800000191,Afternoon,Tuesday,January,Naypyitaw
662-47-5456,C,Member,Male,Fashion accessories,35.19,10,17.59499931,369.495,00:00.0,06:00.0,Credit card,351.9,4.761904716,17.595,8.399999619,Evening,Sunday,March,Naypyitaw
662-72-2873,A,Normal,Female,Food and beverages,40.94,5,10.23499966,214.935,00:00.0,58:00.0,Ewallet,204.7,4.761904716,10.235,9.899999619,Afternoon,Sunday,January,Yangon
663-86-9076,C,Member,Female,Food and beverages,68.54,8,27.41600037,575.736,00:00.0,57:00.0,Ewallet,548.32,4.761904716,27.416,8.5,Afternoon,Tuesday,January,Naypyitaw
664-14-2882,C,Member,Female,Home and lifestyle,10.53,5,2.632499933,55.2825,00:00.0,43:00.0,Credit card,52.65,4.761904716,2.6325,5.800000191,Afternoon,Wednesday,January,Naypyitaw
665-32-9167,A,Member,Female,Health and beauty,36.26,2,3.625999928,76.146,00:00.0,15:00.0,Credit card,72.52,4.761904716,3.626,7.199999809,Afternoon,Thursday,January,Yangon
665-63-9737,B,Normal,Male,Fashion accessories,52.42,3,7.862999916,165.123,00:00.0,36:00.0,Ewallet,157.26,4.761904716,7.863,7.5,Afternoon,Wednesday,February,Mandalay
667-23-5919,A,Member,Female,Fashion accessories,96.7,5,24.17499924,507.675,00:00.0,52:00.0,Ewallet,483.5,4.761904716,24.175,7,Afternoon,Monday,January,Yangon
667-92-0055,A,Member,Male,Health and beauty,99.83,6,29.9489994,628.929,00:00.0,02:00.0,Ewallet,598.98,4.761904716,29.949,8.5,Afternoon,Monday,March,Yangon
668-90-8900,A,Normal,Female,Home and lifestyle,93.69,7,32.79150009,688.6215,00:00.0,44:00.0,Credit card,655.83,4.761904716,32.7915,4.5,Evening,Sunday,March,Yangon
669-54-1719,B,Member,Male,Electronic accessories,18.93,6,5.678999901,119.259,00:00.0,45:00.0,Credit card,113.58,4.761904716,5.679,8.100000381,Afternoon,Sunday,February,Mandalay
670-71-7306,B,Normal,Male,Sports and travel,44.63,6,13.38899994,281.169,00:00.0,08:00.0,Credit card,267.78,4.761904716,13.389,5.099999905,Evening,Wednesday,January,Mandalay
670-79-6321,B,Member,Female,Home and lifestyle,94.59,7,33.10649872,695.2365,00:00.0,27:00.0,Credit card,662.13,4.761904716,33.1065,4.900000095,Afternoon,Thursday,January,Mandalay
672-51-8681,C,Member,Female,Electronic accessories,66.65,9,29.99250031,629.8425,00:00.0,19:00.0,Credit card,599.85,4.761904716,29.9925,9.699999809,Evening,Friday,January,Naypyitaw
674-15-9296,A,Normal,Male,Sports and travel,37.14,5,9.284999847,194.985,00:00.0,05:00.0,Ewallet,185.7,4.761904716,9.285,5,Afternoon,Tuesday,January,Yangon
674-56-6360,A,Normal,Male,Electronic accessories,95.15,1,4.757500172,99.9075,00:00.0,00:00.0,Cash,95.15,4.761904716,4.7575,6,Afternoon,Friday,March,Yangon
676-10-2200,B,Member,Male,Fashion accessories,53.78,1,2.688999891,56.469,00:00.0,13:00.0,Ewallet,53.78,4.761904716,2.689,4.699999809,Evening,Sunday,February,Mandalay
676-39-6028,A,Member,Female,Electronic accessories,64.44,5,16.11000061,338.31,00:00.0,04:00.0,Cash,322.2,4.761904716,16.11,6.599999905,Afternoon,Saturday,March,Yangon
677-11-0152,C,Normal,Female,Food and beverages,93.26,9,41.96699905,881.307,00:00.0,08:00.0,Cash,839.34,4.761904716,41.967,8.800000191,Evening,Wednesday,January,Naypyitaw
678-79-0726,C,Member,Female,Sports and travel,90.63,9,40.78350067,856.4535,00:00.0,28:00.0,Cash,815.67,4.761904716,40.7835,5.099999905,Afternoon,Friday,January,Naypyitaw
679-22-6530,B,Normal,Female,Sports and travel,40.62,2,4.061999798,85.302,00:00.0,01:00.0,Credit card,81.24,4.761904716,4.062,4.099999905,Morning,Thursday,January,Mandalay
685-64-1609,A,Member,Female,Fashion accessories,30.14,10,15.06999969,316.47,00:00.0,28:00.0,Ewallet,301.4,4.761904716,15.07,9.199999809,Afternoon,Sunday,February,Yangon
686-41-0932,B,Normal,Female,Fashion accessories,34.7,2,3.470000029,72.87,00:00.0,48:00.0,Ewallet,69.4,4.761904716,3.47,8.199999809,Evening,Wednesday,March,Mandalay
687-15-1097,C,Member,Female,Health and beauty,21.12,2,2.111999989,44.352,00:00.0,17:00.0,Cash,42.24,4.761904716,2.112,9.699999809,Evening,Thursday,January,Naypyitaw
687-47-8271,A,Normal,Male,Fashion accessories,98.98,10,49.49000168,1039.29,00:00.0,20:00.0,Credit card,989.8,4.761904716,49.49,8.699999809,Afternoon,Friday,February,Yangon
689-05-1884,A,Member,Male,Health and beauty,48.63,10,24.31500053,510.615,00:00.0,44:00.0,Cash,486.3,4.761904716,24.315,8.800000191,Afternoon,Monday,March,Yangon
689-16-9784,C,Normal,Male,Food and beverages,46.77,6,14.03100014,294.651,00:00.0,37:00.0,Cash,280.62,4.761904716,14.031,6,Afternoon,Monday,March,Naypyitaw
690-01-6631,B,Normal,Male,Fashion accessories,17.49,10,8.744999886,183.645,00:00.0,35:00.0,Ewallet,174.9,4.761904716,8.745,6.599999905,Evening,Friday,February,Mandalay
692-27-8933,B,Normal,Female,Sports and travel,57.95,6,17.38500023,365.085,00:00.0,02:00.0,Cash,347.7,4.761904716,17.385,5.199999809,Afternoon,Sunday,February,Mandalay
692-92-5582,B,Member,Female,Food and beverages,54.84,3,8.225999832,172.746,00:00.0,27:00.0,Credit card,164.52,4.761904716,8.226,5.900000095,Afternoon,Wednesday,February,Mandalay
695-09-5146,B,Member,Female,Food and beverages,98.79,3,14.81849957,311.1885,00:00.0,00:00.0,Ewallet,296.37,4.761904716,14.8185,6.400000095,Evening,Saturday,February,Mandalay
695-28-6250,A,Normal,Female,Sports and travel,43.06,5,10.76500034,226.065,00:00.0,38:00.0,Ewallet,215.3,4.761904716,10.765,7.699999809,Afternoon,Monday,February,Yangon
695-51-0018,B,Normal,Female,Sports and travel,34.84,4,6.967999935,146.328,00:00.0,36:00.0,Cash,139.36,4.761904716,6.968,7.400000095,Evening,Sunday,February,Mandalay
696-90-2548,A,Normal,Male,Sports and travel,25.84,3,3.875999928,81.396,00:00.0,55:00.0,Ewallet,77.52,4.761904716,3.876,6.599999905,Evening,Sunday,March,Yangon
698-98-5964,A,Normal,Female,Food and beverages,81.21,10,40.60499954,852.705,00:00.0,01:00.0,Credit card,812.1,4.761904716,40.605,6.300000191,Afternoon,Thursday,January,Yangon
699-01-4164,C,Normal,Male,Health and beauty,41.5,4,8.300000191,174.3,00:00.0,58:00.0,Credit card,166,4.761904716,8.3,8.199999809,Evening,Tuesday,March,Naypyitaw
699-14-3026,C,Normal,Male,Electronic accessories,85.39,7,29.8864994,627.6165,00:00.0,30:00.0,Ewallet,597.73,4.761904716,29.8865,4.099999905,Evening,Monday,March,Naypyitaw
